transaction_id,customer_id,amount,payment_method,product_category,customer_age,discount_rate,store_region
tx_ref_201029,usr_5594,2343.02,Debit Card,Electronics,32.4,0.09,North
tx_ref_201030,usr_3291,98.42,UPI,Home & Kitchen,41.0,0.19,South
tx_ref_201031,usr_2109,530.86,Debit Card,Electronics,18.0,0.28,South
tx_ref_201032,usr_7503,817.25,Debit Card,Apparel,34.2,0.07,East
tx_ref_201033,usr_7413,2479.27,Credit Card,Digital Goods,34.1,0.05,West
tx_ref_201034,usr_7257,5749.44,Credit Card,Home & Kitchen,34.0,0.29,West
tx_ref_201035,usr_7824,314.0,UPI,Electronics,36.4,0.27,North
tx_ref_201036,usr_7452,1008.61,Credit Card,Electronics,46.5,0.21,North
tx_ref_201037,usr_7446,648.22,Debit Card,Digital Goods,44.2,0.14,West
tx_ref_201038,usr_1467,146.15,UPI,Home & Kitchen,43.0,0.01,East
tx_ref_201039,usr_2359,41811.01,Cash,Apparel,26.4,0.05,South
tx_ref_201040,usr_1880,173.27,UPI,Home & Kitchen,53.0,0.02,North
tx_ref_201041,usr_6967,364.63,Credit Card,Apparel,40.5,0.03,North
tx_ref_201042,usr_2894,2401.24,Credit Card,Electronics,35.8,0.03,North
tx_ref_201043,usr_1451,2571.63,UPI,Apparel,43.3,0.03,South
tx_ref_201044,usr_8851,318.82,Cash,Digital Goods,18.0,0.01,South
tx_ref_201045,usr_4833,3210.5,UPI,Home & Kitchen,31.1,0.26,East
tx_ref_201046,usr_2607,3103.32,Debit Card,Electronics,22.1,0.13,East
tx_ref_201047,usr_1860,2825.26,UPI,Electronics,42.2,0.17,West
tx_ref_201048,usr_6738,1786.08,Debit Card,Apparel,49.5,0.17,West
tx_ref_201049,usr_3700,318.27,Credit Card,Electronics,39.1,0.16,North
tx_ref_201050,usr_6278,230.9,Credit Card,Electronics,40.4,0.15,East
tx_ref_201051,usr_2819,770.34,UPI,Home & Kitchen,36.8,0.04,East
tx_ref_201052,usr_2132,632.71,Debit Card,Digital Goods,28.5,0.17,East
tx_ref_201053,usr_8350,669.42,Cash,Electronics,19.9,0.25,East
tx_ref_201054,usr_8394,2576.61,Debit Card,Apparel,31.4,0.23,West
tx_ref_201055,usr_4827,85.22,UPI,Electronics,46.0,0.0,South
tx_ref_201056,usr_5847,2383.88,Credit Card,Electronics,31.0,0.17,South
tx_ref_201057,usr_4746,612.22,Cash,Home & Kitchen,44.0,0.15,West
tx_ref_201058,usr_6765,1595.2,UPI,Digital Goods,50.0,0.22,West
tx_ref_201059,usr_4468,2623.83,UPI,Electronics,41.8,0.12,West
tx_ref_201060,usr_4923,3297.94,UPI,Electronics,45.0,0.2,West
tx_ref_201061,usr_1008,597.81,Cash,Apparel,48.5,0.17,South
tx_ref_201062,usr_6275,1826.81,Credit Card,Digital Goods,45.6,0.08,South
tx_ref_201063,usr_6587,3867.13,Credit Card,Apparel,38.4,0.1,South
tx_ref_201064,usr_4795,989.13,Credit Card,Electronics,21.3,0.1,South
tx_ref_201065,usr_7161,979.24,Cash,Electronics,,0.06,North
tx_ref_201066,usr_7537,6290.4,UPI,Electronics,34.3,0.17,East
tx_ref_201067,usr_3872,2925.71,Credit Card,Electronics,38.7,0.22,South
tx_ref_201068,usr_4354,188.12,Credit Card,Home & Kitchen,25.6,0.28,North
tx_ref_201069,usr_2703,411.8,Credit Card,Home & Kitchen,38.0,0.1,East
tx_ref_201070,usr_4840,4088.02,Credit Card,Electronics,39.8,0.1,East
tx_ref_201071,usr_6003,1287.22,Credit Card,Digital Goods,38.1,0.06,East
tx_ref_201072,usr_3920,4553.77,Credit Card,Apparel,24.6,0.15,East
tx_ref_201073,usr_6650,815.45,Debit Card,Apparel,22.0,0.1,South
tx_ref_201074,usr_6886,2611.55,Credit Card,Digital Goods,32.4,0.22,North
tx_ref_201075,usr_5607,1254.54,UPI,Electronics,31.6,0.25,North
tx_ref_201076,usr_3378,4870.06,Cash,Digital Goods,32.1,0.24,West
tx_ref_201077,usr_5794,1445.56,Cash,Electronics,41.8,0.03,North
tx_ref_201078,usr_7899,1188.46,Credit Card,Apparel,19.6,0.21,North
tx_ref_201079,usr_2417,174.95,Cash,Electronics,24.7,0.06,North
tx_ref_201080,usr_5708,432.01,Credit Card,Apparel,44.5,0.22,East
tx_ref_201081,usr_2477,1998.5,Debit Card,Electronics,18.0,0.19,West
tx_ref_201082,usr_8590,1293.79,UPI,Home & Kitchen,44.6,0.26,West
tx_ref_201083,usr_7732,381.4,Debit Card,Electronics,20.3,0.22,South
tx_ref_201084,usr_8927,1593.99,Credit Card,Apparel,45.3,0.04,West
tx_ref_201085,usr_4745,13790.93,Debit Card,Apparel,42.5,0.16,North
tx_ref_201086,usr_6463,5615.79,Debit Card,Home & Kitchen,36.6,0.16,East
tx_ref_201087,usr_6395,1130.7,UPI,Digital Goods,28.6,0.24,West
tx_ref_201088,usr_5603,2850.02,Credit Card,Electronics,35.3,0.02,South
tx_ref_201089,usr_1650,3845.34,UPI,Electronics,30.1,0.02,South
tx_ref_201090,usr_3339,1535.71,Debit Card,Digital Goods,33.3,0.23,South
tx_ref_201091,usr_3047,139.24,Credit Card,Apparel,31.8,0.05,East
tx_ref_201092,usr_2340,1182.81,Debit Card,Digital Goods,31.7,0.23,East
tx_ref_201093,usr_3694,1642.58,UPI,Apparel,24.7,0.07,North
tx_ref_201094,usr_4438,5875.63,Credit Card,Home & Kitchen,32.9,0.22,West
tx_ref_201095,usr_1033,748.99,Debit Card,Electronics,36.5,0.06,East
tx_ref_201096,usr_6990,144.29,UPI,Apparel,32.5,0.27,North
tx_ref_201097,usr_8880,741.02,Credit Card,Home & Kitchen,38.1,0.03,West
tx_ref_201098,usr_6157,5238.09,UPI,Apparel,32.7,0.17,East
tx_ref_201099,usr_5718,70.53,Credit Card,Electronics,39.5,0.23,North
tx_ref_201100,usr_4170,64.9,Cash,Apparel,33.4,0.03,South
tx_ref_201101,usr_6486,4112.05,Credit Card,Digital Goods,31.0,0.23,South
tx_ref_201102,usr_6644,723.97,Credit Card,Electronics,36.4,0.03,West
tx_ref_201103,usr_2456,1795.93,UPI,Electronics,40.1,0.23,South
tx_ref_201104,usr_5657,756.2,Cash,Electronics,50.2,0.12,South
tx_ref_201105,usr_4137,1727.4,UPI,Apparel,31.0,0.25,South
tx_ref_201106,usr_6961,2920.42,Credit Card,Electronics,45.6,0.12,West
tx_ref_201107,usr_7913,814.69,UPI,Home & Kitchen,18.0,0.21,West
tx_ref_201108,usr_6069,1227.76,UPI,Apparel,43.0,0.13,East
tx_ref_201109,usr_3633,2117.54,UPI,Electronics,38.7,0.01,North
tx_ref_201110,usr_5887,5588.52,Debit Card,Apparel,20.0,0.09,East
tx_ref_201111,usr_3460,2535.37,Debit Card,Home & Kitchen,35.9,0.05,East
tx_ref_201112,usr_5957,1364.02,Credit Card,Electronics,38.5,0.09,West
tx_ref_201113,usr_6989,6875.87,Cash,Electronics,38.4,0.16,North
tx_ref_201114,usr_2454,5562.99,UPI,Home & Kitchen,27.3,0.2,West
tx_ref_201115,usr_4042,543.29,Debit Card,Digital Goods,24.1,0.22,East
tx_ref_201116,usr_8037,126.46,Credit Card,Electronics,27.9,0.11,West
tx_ref_201117,usr_3758,1635.58,Debit Card,Electronics,38.2,0.24,West
tx_ref_201118,usr_8564,696.53,UPI,Apparel,29.1,0.24,East
tx_ref_201119,usr_7853,576.36,Debit Card,Electronics,47.0,0.2,East
tx_ref_201120,usr_6714,1086.45,Cash,Home & Kitchen,26.3,0.02,East
tx_ref_201121,usr_5370,436.97,UPI,Apparel,27.5,0.13,West
tx_ref_201122,usr_8448,3138.89,Debit Card,Home & Kitchen,35.1,0.18,East
tx_ref_201123,usr_1822,256.13,Cash,Digital Goods,33.4,0.13,North
tx_ref_201124,usr_1892,10720.79,Debit Card,Electronics,37.7,0.15,East
tx_ref_201125,usr_2365,620.43,Cash,Home & Kitchen,29.7,0.03,South
tx_ref_201126,usr_6219,356.74,Debit Card,Electronics,23.0,0.22,North
tx_ref_201127,usr_2074,407.7,Credit Card,Electronics,39.2,0.22,West
tx_ref_201128,usr_3741,3519.1,Debit Card,Apparel,27.0,0.27,West
tx_ref_201129,usr_2667,499.28,UPI,Apparel,,0.26,North
tx_ref_201130,usr_2399,4297.1,Cash,Home & Kitchen,34.8,0.0,West
tx_ref_201131,usr_6660,98.11,Credit Card,Home & Kitchen,35.4,0.25,East
tx_ref_201132,usr_8916,1877.46,Debit Card,Electronics,29.8,0.28,West
tx_ref_201133,usr_4597,3294.03,Credit Card,Apparel,38.6,0.13,West
tx_ref_201134,usr_4465,6614.2,Credit Card,Apparel,29.3,0.21,West
tx_ref_201135,usr_7552,413.66,Debit Card,Electronics,49.7,0.17,South
tx_ref_201136,usr_6628,910.81,Debit Card,Apparel,27.8,0.29,West
tx_ref_201137,usr_5253,2939.65,Cash,Home & Kitchen,24.5,0.1,East
tx_ref_201138,usr_7127,682.2,Credit Card,Home & Kitchen,36.0,0.26,South
tx_ref_201139,usr_1281,222.9,Credit Card,Electronics,45.2,0.23,South
tx_ref_201140,usr_1378,136.92,Credit Card,Home & Kitchen,42.7,0.11,East
tx_ref_201141,usr_5841,4272.94,Credit Card,Home & Kitchen,36.3,0.2,North
tx_ref_201142,usr_4718,1147.87,UPI,Apparel,26.8,0.19,North
tx_ref_201143,usr_8778,2663.07,UPI,Home & Kitchen,47.0,0.21,North
tx_ref_201144,usr_6200,1013.46,Credit Card,Home & Kitchen,32.6,0.07,South
tx_ref_201145,usr_3986,1258.83,Credit Card,Digital Goods,38.0,0.03,West
tx_ref_201146,usr_7836,4505.06,UPI,Digital Goods,45.3,0.09,South
tx_ref_201147,usr_5482,490.06,Debit Card,Electronics,34.8,0.29,North
tx_ref_201148,usr_5701,3077.03,UPI,Electronics,26.4,0.05,North
tx_ref_201149,usr_5447,3601.2,Debit Card,Apparel,38.8,0.3,East
tx_ref_201150,usr_4795,2681.84,Debit Card,Digital Goods,57.6,0.04,East
tx_ref_201151,usr_5391,1130.23,UPI,Home & Kitchen,45.3,0.03,West
tx_ref_201152,usr_2159,715.17,Debit Card,Digital Goods,26.1,0.2,North
tx_ref_201153,usr_3529,1370.51,Debit Card,Apparel,49.7,0.23,East
tx_ref_201154,usr_8820,1807.4,Credit Card,Digital Goods,27.8,0.16,East
tx_ref_201155,usr_3925,367.48,UPI,Electronics,37.6,0.09,South
tx_ref_201156,usr_6008,511.05,UPI,Apparel,33.1,0.27,South
tx_ref_201157,usr_7417,923.82,UPI,Home & Kitchen,39.1,0.29,East
tx_ref_201158,usr_3280,6213.22,Cash,Apparel,44.1,0.19,North
tx_ref_201159,usr_2110,2395.72,Cash,Electronics,25.7,0.22,South
tx_ref_201160,usr_3100,1318.94,UPI,Apparel,36.4,0.15,South
tx_ref_201161,usr_7794,2177.64,Credit Card,Home & Kitchen,26.3,0.17,North
tx_ref_201162,usr_3337,2444.39,UPI,Digital Goods,39.6,0.12,West
tx_ref_201163,usr_1625,1101.27,UPI,Home & Kitchen,41.6,0.03,North
tx_ref_201164,usr_7697,3340.84,UPI,Electronics,20.1,0.09,South
tx_ref_201165,usr_4212,6967.46,Credit Card,Apparel,35.0,0.03,South
tx_ref_201166,usr_3150,488.93,UPI,Digital Goods,41.3,0.07,East
tx_ref_201167,usr_1414,1225.72,UPI,Apparel,33.9,0.11,North
tx_ref_201168,usr_3852,1546.67,Credit Card,Digital Goods,27.4,0.01,East
tx_ref_201169,usr_8284,356.69,UPI,Electronics,27.5,0.01,South
tx_ref_201170,usr_5884,155.18,Credit Card,Electronics,42.3,0.03,North
tx_ref_201171,usr_8312,2623.82,Credit Card,Home & Kitchen,25.7,0.21,West
tx_ref_201172,usr_3211,2782.95,Debit Card,Home & Kitchen,32.9,0.13,East
tx_ref_201173,usr_4187,3436.61,Debit Card,Electronics,40.7,0.02,North
tx_ref_201174,usr_4126,395.66,Debit Card,Home & Kitchen,35.8,0.16,East
tx_ref_201175,usr_7847,3801.02,Debit Card,Electronics,35.1,0.23,East
tx_ref_201176,usr_4059,680.57,UPI,Electronics,49.0,0.12,South
tx_ref_201177,usr_7210,756.91,UPI,Home & Kitchen,36.2,0.04,West
tx_ref_201178,usr_8990,670.96,UPI,Electronics,39.7,0.08,North
tx_ref_201179,usr_1026,5198.21,Credit Card,Home & Kitchen,31.2,0.07,West
tx_ref_201180,usr_6391,2161.6,UPI,Digital Goods,37.3,0.15,South
tx_ref_201181,usr_7245,1916.05,UPI,Electronics,29.4,0.22,West
tx_ref_201182,usr_7565,340.53,UPI,Electronics,38.2,0.12,South
tx_ref_201183,usr_3384,1156.28,UPI,Digital Goods,31.7,0.28,North
tx_ref_201184,usr_8182,815.48,Cash,Apparel,27.6,0.17,West
tx_ref_201185,usr_6512,189.52,Credit Card,Home & Kitchen,37.7,0.02,East
tx_ref_201186,usr_5214,67.68,Credit Card,Digital Goods,38.4,0.14,North
tx_ref_201187,usr_7681,116.15,UPI,Apparel,27.5,0.09,East
tx_ref_201188,usr_7928,2524.71,Credit Card,Home & Kitchen,43.1,0.15,East
tx_ref_201189,usr_3423,1679.1,Cash,Electronics,22.3,0.21,West
tx_ref_201190,usr_8786,3243.12,Credit Card,Electronics,38.6,0.11,South
tx_ref_201191,usr_3850,347.42,Credit Card,Apparel,45.1,0.11,East
tx_ref_201192,usr_1374,5390.51,Debit Card,Electronics,42.4,0.08,East
tx_ref_201193,usr_3748,423.35,Credit Card,Apparel,26.6,0.04,North
tx_ref_201194,usr_6791,762.01,Credit Card,Home & Kitchen,24.5,0.06,West
tx_ref_201195,usr_3410,918.14,Credit Card,Apparel,38.1,0.17,South
tx_ref_201196,usr_6545,4510.52,Debit Card,Electronics,25.9,0.24,South
tx_ref_201197,usr_4339,5041.9,UPI,Digital Goods,29.3,0.17,West
tx_ref_201198,usr_1797,164.85,Debit Card,Electronics,29.5,0.14,East
tx_ref_201199,usr_7030,966.79,Credit Card,Electronics,45.3,0.1,North
tx_ref_201200,usr_7605,496.53,Debit Card,Home & Kitchen,35.6,0.09,North
tx_ref_201201,usr_6900,4877.81,Debit Card,Apparel,48.0,0.13,West
tx_ref_201202,usr_1097,1785.98,Cash,Apparel,25.4,0.08,West
tx_ref_201203,usr_7642,3387.41,Debit Card,Home & Kitchen,31.8,0.29,North
tx_ref_201204,usr_2616,536.56,Debit Card,Electronics,55.1,0.02,South
tx_ref_201205,usr_6168,318.32,Debit Card,Home & Kitchen,27.6,0.27,West
tx_ref_201206,usr_5834,68.54,Credit Card,Digital Goods,28.3,0.16,East
tx_ref_201207,usr_4062,4031.54,UPI,Home & Kitchen,33.1,0.06,South
tx_ref_201208,usr_4682,1062.85,UPI,Home & Kitchen,40.7,0.1,South
tx_ref_201209,usr_5208,2271.1,Debit Card,Apparel,40.4,0.03,South
tx_ref_201210,usr_8632,2328.98,Cash,Apparel,36.6,0.19,South
tx_ref_201211,usr_8160,2061.67,UPI,Apparel,30.5,0.15,South
tx_ref_201212,usr_2971,1100.11,Debit Card,Apparel,43.8,0.24,East
tx_ref_201213,usr_4730,322.52,Debit Card,Apparel,43.3,0.05,East
tx_ref_201214,usr_8113,375.22,Credit Card,Electronics,56.3,0.1,East
tx_ref_201215,usr_6665,149.12,Cash,Home & Kitchen,48.3,0.21,East
tx_ref_201216,usr_5975,2770.16,Credit Card,Electronics,36.0,0.08,East
tx_ref_201217,usr_8491,2136.4,Credit Card,Electronics,33.1,0.09,East
tx_ref_201218,usr_7227,799.21,Credit Card,Apparel,35.8,0.28,East
tx_ref_201219,usr_1349,2543.57,Credit Card,Apparel,27.6,0.11,South
tx_ref_201220,usr_8238,4126.85,Cash,Electronics,54.9,0.07,South
tx_ref_201221,usr_6171,6366.12,UPI,Apparel,51.8,0.1,North
tx_ref_201222,usr_3076,331.93,Debit Card,Electronics,29.5,0.14,East
tx_ref_201223,usr_6793,4405.45,UPI,Home & Kitchen,37.7,0.13,North
tx_ref_201224,usr_6717,2043.15,Credit Card,Home & Kitchen,24.7,0.24,South
tx_ref_201225,usr_2388,414.36,Cash,Home & Kitchen,45.1,0.05,North
tx_ref_201226,usr_8524,1598.38,Credit Card,Electronics,27.8,0.24,East
tx_ref_201227,usr_2871,417.27,Credit Card,Home & Kitchen,32.2,0.05,West
tx_ref_201228,usr_2078,1556.81,Credit Card,Apparel,32.7,0.26,West
tx_ref_201229,usr_1167,2771.57,Credit Card,Electronics,36.4,0.22,East
tx_ref_201230,usr_4276,751.72,Debit Card,Apparel,57.1,0.07,West
tx_ref_201231,usr_8578,1474.15,UPI,Electronics,34.9,0.27,East
tx_ref_201232,usr_7733,3104.82,Debit Card,Apparel,37.4,0.23,North
tx_ref_201233,usr_4964,3371.41,Debit Card,Electronics,48.2,0.28,East
tx_ref_201234,usr_6835,1236.69,UPI,Home & Kitchen,39.1,0.16,West
tx_ref_201235,usr_8346,2122.92,Credit Card,Home & Kitchen,39.8,0.08,East
tx_ref_201236,usr_7338,3483.93,Cash,Apparel,34.0,0.05,South
tx_ref_201237,usr_7175,2728.57,Credit Card,Electronics,37.2,0.19,East
tx_ref_201238,usr_1127,682.22,Credit Card,Electronics,22.5,0.0,North
tx_ref_201239,usr_2817,366.65,UPI,Apparel,30.2,0.26,South
tx_ref_201240,usr_2902,4933.44,UPI,Apparel,48.9,0.04,West
tx_ref_201241,usr_1412,1652.76,Credit Card,Apparel,24.6,0.01,South
tx_ref_201242,usr_1765,6037.22,UPI,Home & Kitchen,38.7,0.2,North
tx_ref_201243,usr_7053,275.9,UPI,Electronics,42.9,0.28,South
tx_ref_201244,usr_6671,3219.66,UPI,Home & Kitchen,33.4,0.09,South
tx_ref_201245,usr_3858,831.78,Debit Card,Apparel,40.4,0.12,North
tx_ref_201246,usr_1015,1780.79,UPI,Electronics,20.7,0.03,North
tx_ref_201247,usr_2479,2030.38,Debit Card,Electronics,39.1,0.28,East
tx_ref_201248,usr_6117,1152.68,Credit Card,Electronics,37.5,0.13,West
tx_ref_201249,usr_4788,3336.19,UPI,Home & Kitchen,24.3,0.02,West
tx_ref_201250,usr_8326,234.35,UPI,Home & Kitchen,48.4,0.05,East
tx_ref_201251,usr_5091,1224.96,Credit Card,Electronics,18.0,0.02,North
tx_ref_201252,usr_3164,3518.08,Debit Card,Digital Goods,27.1,0.15,North
tx_ref_201253,usr_8579,7157.33,Credit Card,Home & Kitchen,42.8,0.12,North
tx_ref_201254,usr_4477,1185.79,UPI,Apparel,26.9,0.13,West
tx_ref_201255,usr_1276,587.04,Cash,Electronics,43.7,0.18,South
tx_ref_201256,usr_4265,199.01,UPI,Electronics,30.8,0.04,South
tx_ref_201257,usr_2905,390.07,Debit Card,Apparel,22.2,0.2,East
tx_ref_201258,usr_6947,2406.11,UPI,Digital Goods,38.8,0.16,South
tx_ref_201259,usr_5483,1819.21,Debit Card,Digital Goods,40.4,0.06,East
tx_ref_201260,usr_5112,556.58,Debit Card,Digital Goods,37.6,0.04,South
tx_ref_201261,usr_8444,1726.62,Debit Card,Digital Goods,30.8,0.04,East
tx_ref_201262,usr_5741,1382.72,UPI,Apparel,25.6,0.25,West
tx_ref_201263,usr_8767,441.41,UPI,Home & Kitchen,34.7,0.03,North
tx_ref_201264,usr_2057,657.08,Debit Card,Home & Kitchen,28.5,0.15,South
tx_ref_201265,usr_1195,71.63,Debit Card,Home & Kitchen,26.0,0.18,South
tx_ref_201266,usr_7753,2401.84,Cash,Electronics,38.8,0.15,North
tx_ref_201267,usr_3695,3537.09,Credit Card,Digital Goods,42.1,0.21,North
tx_ref_201268,usr_4775,469.95,UPI,Electronics,43.1,0.27,East
tx_ref_201269,usr_2842,2157.49,Credit Card,Electronics,29.8,0.03,West
tx_ref_201270,usr_1277,3595.17,Credit Card,Electronics,20.5,0.09,West
tx_ref_201271,usr_1344,380.12,Debit Card,Electronics,42.5,0.16,South
tx_ref_201272,usr_5802,1510.32,Debit Card,Digital Goods,34.6,0.22,North
tx_ref_201273,usr_7106,3041.33,UPI,Electronics,42.1,0.1,East
tx_ref_201274,usr_1116,1937.66,Credit Card,Digital Goods,52.3,0.15,East
tx_ref_201275,usr_1083,3348.87,Cash,Digital Goods,26.8,0.1,South
tx_ref_201276,usr_4245,548.4,Debit Card,Electronics,37.9,0.13,South
tx_ref_201277,usr_7371,524.05,UPI,Electronics,39.9,0.02,South
tx_ref_201278,usr_8769,3782.47,Credit Card,Home & Kitchen,38.1,0.1,West
tx_ref_201279,usr_4202,3359.58,Credit Card,Electronics,48.5,0.13,South
tx_ref_201280,usr_8446,3600.85,Credit Card,Electronics,54.1,0.21,North
tx_ref_201281,usr_1684,86.63,UPI,Apparel,46.6,0.17,West
tx_ref_201282,usr_1897,3431.93,Cash,Electronics,36.9,0.29,West
tx_ref_201283,usr_7046,1810.15,Credit Card,Electronics,31.6,0.1,West
tx_ref_201284,usr_7477,2834.14,UPI,Electronics,54.2,0.05,North
tx_ref_201285,usr_7303,535.85,Credit Card,Home & Kitchen,29.7,0.28,North
tx_ref_201286,usr_5349,860.85,UPI,Home & Kitchen,22.4,0.18,South
tx_ref_201287,usr_8098,1042.43,Credit Card,Apparel,37.0,0.04,East
tx_ref_201288,usr_7981,758.18,UPI,Digital Goods,18.0,0.03,South
tx_ref_201289,usr_1552,2370.68,UPI,Home & Kitchen,43.7,0.29,West
tx_ref_201290,usr_3441,1209.16,UPI,Home & Kitchen,40.3,0.19,North
tx_ref_201291,usr_5473,1355.37,Credit Card,Electronics,40.3,0.26,North
tx_ref_201292,usr_7247,1798.21,UPI,Digital Goods,20.4,0.22,East
tx_ref_201293,usr_5481,415.61,Debit Card,Electronics,34.9,0.09,South
tx_ref_201294,usr_5141,881.44,UPI,Electronics,34.7,0.28,South
tx_ref_201295,usr_4485,7046.38,Credit Card,Apparel,18.0,0.19,East
tx_ref_201296,usr_6340,660.81,Credit Card,Home & Kitchen,37.1,0.17,West
tx_ref_201297,usr_1457,940.18,UPI,Apparel,43.2,0.03,East
tx_ref_201298,usr_6463,599.99,Credit Card,Digital Goods,46.2,0.06,South
tx_ref_201299,usr_1474,4930.2,UPI,Home & Kitchen,44.2,0.2,North
tx_ref_201300,usr_7000,2611.03,Credit Card,Home & Kitchen,28.0,0.11,East
tx_ref_201301,usr_2680,270.61,Debit Card,Apparel,28.8,0.14,East
tx_ref_201302,usr_7829,141.19,Debit Card,Electronics,36.9,0.24,East
tx_ref_201303,usr_7616,827.2,UPI,Digital Goods,37.1,0.25,West
tx_ref_201304,usr_3143,1154.26,UPI,Apparel,43.7,0.11,West
tx_ref_201305,usr_3590,1586.44,UPI,Home & Kitchen,31.0,0.18,South
tx_ref_201306,usr_7113,567.54,UPI,Electronics,29.0,0.24,East
tx_ref_201307,usr_8279,5781.86,Credit Card,Electronics,47.7,0.23,North
tx_ref_201308,usr_3835,4446.72,Credit Card,Electronics,23.8,0.03,East
tx_ref_201309,usr_2762,4277.56,UPI,Apparel,33.7,0.25,East
tx_ref_201310,usr_7069,5706.52,Credit Card,Digital Goods,38.6,0.23,South
tx_ref_201311,usr_1768,1637.84,Debit Card,Electronics,26.5,0.06,East
tx_ref_201312,usr_7118,2169.79,Debit Card,Apparel,32.1,0.04,North
tx_ref_201313,usr_2111,1461.09,UPI,Electronics,38.3,0.28,West
tx_ref_201314,usr_5469,406.94,Credit Card,Electronics,32.4,0.18,South
tx_ref_201315,usr_8915,2682.82,Debit Card,Electronics,49.9,0.28,North
tx_ref_201316,usr_6420,628.74,Credit Card,Digital Goods,19.2,0.08,South
tx_ref_201317,usr_8731,2216.71,Credit Card,Electronics,,0.29,South
tx_ref_201318,usr_2208,797.07,Debit Card,Digital Goods,22.8,0.09,South
tx_ref_201319,usr_3218,2025.65,Credit Card,Digital Goods,41.3,0.0,East
tx_ref_201320,usr_1741,248.15,Credit Card,Apparel,32.2,0.06,West
tx_ref_201321,usr_6214,2162.79,Cash,Electronics,36.3,0.02,West
tx_ref_201322,usr_3354,2000.39,Debit Card,Electronics,36.9,0.17,South
tx_ref_201323,usr_1255,2070.55,Debit Card,Home & Kitchen,30.8,0.11,South
tx_ref_201324,usr_3902,3304.54,UPI,Electronics,33.2,0.28,West
tx_ref_201325,usr_4163,3331.17,Credit Card,Electronics,40.2,0.13,South
tx_ref_201326,usr_8492,2331.26,Credit Card,Home & Kitchen,39.6,0.04,South
tx_ref_201327,usr_5625,155.08,UPI,Home & Kitchen,40.3,0.18,East
tx_ref_201328,usr_3859,932.46,UPI,Digital Goods,33.8,0.08,East
tx_ref_201329,usr_4628,944.41,UPI,Digital Goods,50.5,0.02,South
tx_ref_201330,usr_4294,2039.81,Debit Card,Home & Kitchen,55.1,0.25,North
tx_ref_201331,usr_3644,463.27,Debit Card,Apparel,25.2,0.04,South
tx_ref_201332,usr_4853,34983.79,Cash,Apparel,52.1,0.28,West
tx_ref_201333,usr_5951,769.46,UPI,Electronics,39.1,0.15,West
tx_ref_201334,usr_7300,4113.19,UPI,Apparel,33.8,0.06,North
tx_ref_201335,usr_3566,166.32,Credit Card,Home & Kitchen,18.0,0.19,East
tx_ref_201336,usr_3617,1146.52,Credit Card,Digital Goods,34.8,0.05,East
tx_ref_201337,usr_6886,1293.47,Credit Card,Electronics,39.9,0.13,North
tx_ref_201338,usr_3888,1498.0,UPI,Electronics,50.8,0.2,North
tx_ref_201339,usr_2599,176.71,Debit Card,Home & Kitchen,,0.1,West
tx_ref_201340,usr_6415,1333.47,Credit Card,Electronics,34.5,0.17,East
tx_ref_201341,usr_6493,7602.74,Debit Card,Electronics,33.4,0.17,West
tx_ref_201342,usr_6584,1149.41,Debit Card,Apparel,31.3,0.26,West
tx_ref_201343,usr_6414,576.66,Credit Card,Electronics,36.0,0.15,West
tx_ref_201344,usr_5669,1751.08,Credit Card,Home & Kitchen,18.0,0.11,East
tx_ref_201345,usr_4920,229.54,UPI,Apparel,35.2,0.16,North
tx_ref_201346,usr_6121,1395.73,Debit Card,Home & Kitchen,34.4,0.27,South
tx_ref_201347,usr_7913,1492.35,Cash,Apparel,38.1,0.19,West
tx_ref_201348,usr_7018,3021.15,Credit Card,Apparel,46.1,0.23,North
tx_ref_201349,usr_5011,1516.53,UPI,Apparel,33.9,0.16,South
tx_ref_201350,usr_4250,340.41,UPI,Home & Kitchen,36.1,0.23,West
tx_ref_201351,usr_1097,5459.93,Credit Card,Electronics,34.6,0.11,South
tx_ref_201352,usr_6617,1293.52,Debit Card,Apparel,40.4,0.13,East
tx_ref_201353,usr_1943,3368.41,Credit Card,Apparel,40.6,0.22,East
tx_ref_201354,usr_2372,1223.89,UPI,Apparel,23.0,0.17,North
tx_ref_201355,usr_1307,994.32,Debit Card,Digital Goods,48.8,0.22,North
tx_ref_201356,usr_7020,4474.47,UPI,Home & Kitchen,,0.18,South
tx_ref_201357,usr_2855,464.63,UPI,Apparel,,0.03,South
tx_ref_201358,usr_7337,1899.0,Debit Card,Electronics,25.1,0.17,East
tx_ref_201359,usr_5566,13361.83,UPI,Home & Kitchen,35.4,0.17,South
tx_ref_201360,usr_6325,2738.89,UPI,Apparel,31.1,0.13,North
tx_ref_201361,usr_2974,3126.53,Credit Card,Electronics,42.1,0.27,West
tx_ref_201362,usr_5322,1060.18,Debit Card,Electronics,43.3,0.29,East
tx_ref_201363,usr_4266,1225.32,Credit Card,Electronics,28.0,0.23,North
tx_ref_201364,usr_5146,5452.77,Credit Card,Home & Kitchen,34.6,0.29,West
tx_ref_201365,usr_7056,3760.88,Debit Card,Digital Goods,46.7,0.28,East
tx_ref_201366,usr_2188,365.08,UPI,Digital Goods,42.2,0.24,North
tx_ref_201367,usr_3594,1954.29,UPI,Apparel,40.8,0.25,South
tx_ref_201368,usr_4201,244.97,UPI,Digital Goods,31.2,0.02,South
