transaction_id,customer_id,amount,payment_method,product_category,customer_age,discount_rate,is_fraud
tx_syn_101030,usr_2668,2075.4,Debit Card,Digital Goods,32.6,0.21,False
tx_syn_101031,usr_6989,132.6,Credit Card,Electronics,26.7,0.35,False
tx_syn_101032,usr_7914,1128.06,Debit Card,Apparel,,0.07,True
tx_syn_101033,usr_2460,4821.99,Credit Card,Home & Kitchen,40.2,0.18,False
tx_syn_101034,usr_8190,375.02,Cash,Home & Kitchen,36.5,0.12,False
tx_syn_101035,usr_8140,939.36,Cash,Electronics,41.8,0.18,False
tx_syn_101036,usr_4636,2405.87,UPI,Apparel,34.9,0.08,False
tx_syn_101037,usr_3724,3900.68,Credit Card,Home & Kitchen,29.2,0.02,False
tx_syn_101038,usr_5809,2050.74,Credit Card,Apparel,41.1,0.2,False
tx_syn_101039,usr_8625,587.55,UPI,Home & Kitchen,26.6,0.12,False
tx_syn_101040,usr_5178,2070.9,UPI,Apparel,24.6,0.06,False
tx_syn_101041,usr_6264,683.62,Credit Card,Digital Goods,44.0,0.11,False
tx_syn_101042,usr_8252,2331.27,UPI,Apparel,31.2,0.02,False
tx_syn_101043,usr_8245,5593.7,Credit Card,Apparel,48.4,0.33,False
tx_syn_101044,usr_7600,2350.32,Credit Card,Electronics,,0.2,False
tx_syn_101045,usr_6997,3626.42,UPI,Electronics,30.6,0.29,False
tx_syn_101046,usr_3048,53.79,Credit Card,Apparel,38.3,0.15,False
tx_syn_101047,usr_5146,2325.8,UPI,Apparel,55.7,0.32,False
tx_syn_101048,usr_5780,3235.16,Debit Card,Apparel,40.6,0.17,False
tx_syn_101049,usr_1716,124.53,UPI,Electronics,39.1,0.2,False
tx_syn_101050,usr_8939,3744.66,Debit Card,Home & Kitchen,,0.17,False
tx_syn_101051,usr_6565,583.97,Credit Card,Home & Kitchen,49.9,0.26,False
tx_syn_101052,usr_5544,2020.09,UPI,Electronics,45.4,0.2,True
tx_syn_101053,usr_5976,2950.18,Credit Card,Apparel,29.2,0.1,False
tx_syn_101054,usr_5583,2006.02,UPI,Home & Kitchen,50.2,0.05,False
tx_syn_101055,usr_2823,224.28,Credit Card,Apparel,35.6,0.21,False
tx_syn_101056,usr_3081,1682.85,Credit Card,Electronics,,0.17,False
tx_syn_101057,usr_4419,1485.65,Credit Card,Home & Kitchen,29.1,0.03,False
tx_syn_101058,usr_7238,4200.45,UPI,Electronics,41.7,0.14,False
tx_syn_101059,usr_8239,982.25,UPI,Electronics,27.1,0.18,False
tx_syn_101060,usr_2574,747.06,Debit Card,Electronics,24.8,0.29,False
tx_syn_101061,usr_7297,2544.26,Credit Card,Apparel,30.5,0.03,False
tx_syn_101062,usr_1249,1007.92,UPI,Electronics,31.7,0.12,False
tx_syn_101063,usr_1673,1919.71,Debit Card,Digital Goods,28.5,0.29,False
tx_syn_101064,usr_5533,1921.52,UPI,Electronics,30.3,0.23,False
tx_syn_101065,usr_3165,3991.29,Debit Card,Electronics,42.0,0.1,False
tx_syn_101066,usr_1770,1693.45,UPI,Apparel,36.4,0.3,False
tx_syn_101067,usr_4962,1305.43,UPI,Electronics,29.8,0.17,False
tx_syn_101068,usr_8473,319.12,Cash,Apparel,30.6,0.17,False
tx_syn_101069,usr_5363,271.4,UPI,Electronics,33.1,0.34,False
tx_syn_101070,usr_2984,351.71,Debit Card,Electronics,33.6,0.33,False
tx_syn_101071,usr_2077,389.41,UPI,Electronics,33.6,0.13,False
tx_syn_101072,usr_1235,1878.39,Credit Card,Apparel,41.7,0.05,False
tx_syn_101073,usr_1388,2481.54,Debit Card,Electronics,35.9,0.11,False
tx_syn_101074,usr_4037,1409.01,UPI,Home & Kitchen,36.1,0.01,False
tx_syn_101075,usr_8901,3229.15,Debit Card,Apparel,46.3,0.01,False
tx_syn_101076,usr_5858,8582.39,Credit Card,Apparel,,0.14,False
tx_syn_101077,usr_2848,3136.76,Credit Card,Apparel,23.7,0.33,False
tx_syn_101078,usr_7544,2186.7,Credit Card,Apparel,20.8,0.3,False
tx_syn_101079,usr_5719,1418.61,Debit Card,Digital Goods,31.2,0.18,False
tx_syn_101080,usr_3814,1122.36,UPI,Electronics,40.9,0.2,False
tx_syn_101081,usr_4374,208.7,UPI,Electronics,37.4,0.0,False
tx_syn_101082,usr_8062,967.59,Debit Card,Electronics,43.2,0.08,False
tx_syn_101083,usr_4278,4387.0,Debit Card,Electronics,30.9,0.01,False
tx_syn_101084,usr_2252,3020.68,UPI,Electronics,18.0,0.26,False
tx_syn_101085,usr_7996,488.14,Credit Card,Home & Kitchen,22.6,0.05,False
tx_syn_101086,usr_4981,1181.3,Credit Card,Apparel,39.0,0.3,False
tx_syn_101087,usr_5673,3104.16,UPI,Digital Goods,43.2,0.23,False
tx_syn_101088,usr_3122,175.57,UPI,Electronics,18.0,0.08,False
tx_syn_101089,usr_5530,932.06,Credit Card,Electronics,46.2,0.06,False
tx_syn_101090,usr_3150,3487.05,UPI,Digital Goods,38.1,0.22,False
tx_syn_101091,usr_8589,981.22,Debit Card,Home & Kitchen,33.6,0.32,False
tx_syn_101092,usr_8871,195.43,Debit Card,Apparel,28.9,0.25,False
tx_syn_101093,usr_5859,1457.7,Credit Card,Apparel,47.7,0.12,False
tx_syn_101094,usr_7881,3611.55,UPI,Home & Kitchen,41.8,0.21,False
tx_syn_101095,usr_7949,1656.13,UPI,Apparel,38.4,0.11,False
tx_syn_101096,usr_2329,511.78,Credit Card,Electronics,28.0,0.35,False
tx_syn_101097,usr_7241,922.82,Debit Card,Home & Kitchen,47.9,0.26,False
tx_syn_101098,usr_7941,1126.51,UPI,Apparel,34.5,0.22,False
tx_syn_101099,usr_2358,1608.36,Credit Card,Electronics,36.7,0.15,False
tx_syn_101100,usr_8002,2613.95,UPI,Apparel,34.8,0.22,False
tx_syn_101101,usr_3482,237.4,UPI,Apparel,,0.12,False
tx_syn_101102,usr_5542,4017.41,UPI,Digital Goods,36.9,0.01,False
tx_syn_101103,usr_3017,72.29,UPI,Electronics,40.1,0.14,False
tx_syn_101104,usr_2331,881.81,UPI,Digital Goods,30.4,0.33,False
tx_syn_101105,usr_5344,100.05,UPI,Apparel,36.2,0.22,False
tx_syn_101106,usr_5261,948.53,Debit Card,Apparel,34.7,0.03,False
tx_syn_101107,usr_8648,1393.07,Debit Card,Electronics,42.0,0.31,True
tx_syn_101108,usr_8127,1340.22,UPI,Home & Kitchen,31.7,0.09,False
tx_syn_101109,usr_2358,375.94,UPI,Digital Goods,36.1,0.09,False
tx_syn_101110,usr_6115,1917.91,UPI,Apparel,37.9,0.1,False
tx_syn_101111,usr_5637,132.46,UPI,Electronics,,0.2,False
tx_syn_101112,usr_5854,2633.17,Credit Card,Apparel,27.2,0.19,False
tx_syn_101113,usr_4177,5325.4,Credit Card,Home & Kitchen,28.6,0.17,False
tx_syn_101114,usr_8730,797.3,UPI,Electronics,,0.25,False
tx_syn_101115,usr_3128,1360.82,UPI,Apparel,32.2,0.11,True
tx_syn_101116,usr_3180,907.3,UPI,Apparel,32.1,0.27,False
tx_syn_101117,usr_5892,62.12,UPI,Electronics,39.3,0.06,False
tx_syn_101118,usr_8043,927.6,Credit Card,Apparel,42.9,0.27,False
tx_syn_101119,usr_1137,2873.97,UPI,Electronics,44.3,0.23,False
tx_syn_101120,usr_7327,1681.36,Credit Card,Home & Kitchen,29.0,0.24,False
tx_syn_101121,usr_4472,242.17,Credit Card,Apparel,42.0,0.17,False
tx_syn_101122,usr_6449,3430.81,Debit Card,Apparel,51.9,0.23,False
tx_syn_101123,usr_3832,1413.2,Debit Card,Apparel,35.3,0.03,False
tx_syn_101124,usr_4579,3368.14,Debit Card,Electronics,33.6,0.3,False
tx_syn_101125,usr_6971,1612.45,UPI,Home & Kitchen,31.8,0.02,False
tx_syn_101126,usr_4031,1526.49,Credit Card,Apparel,25.2,0.05,False
tx_syn_101127,usr_5164,250.2,Debit Card,Apparel,41.4,0.2,False
tx_syn_101128,usr_3593,379.68,UPI,Apparel,33.6,0.26,False
tx_syn_101129,usr_8941,6487.62,Credit Card,Apparel,32.9,0.03,False
tx_syn_101130,usr_7196,516.92,Debit Card,Electronics,40.0,0.32,False
tx_syn_101131,usr_6569,6875.81,Credit Card,Electronics,40.8,0.34,True
tx_syn_101132,usr_5300,1416.38,UPI,Electronics,29.1,0.21,False
tx_syn_101133,usr_7269,312.69,UPI,Home & Kitchen,29.3,0.17,False
tx_syn_101134,usr_4818,238.25,Credit Card,Electronics,28.9,0.26,False
tx_syn_101135,usr_5138,471.71,UPI,Electronics,52.2,0.11,False
tx_syn_101136,usr_4823,4727.84,Credit Card,Home & Kitchen,46.8,0.17,False
tx_syn_101137,usr_5042,1012.45,Credit Card,Electronics,40.2,0.32,False
tx_syn_101138,usr_2906,955.84,UPI,Apparel,31.0,0.33,False
tx_syn_101139,usr_7254,726.3,Debit Card,Electronics,32.0,0.32,False
tx_syn_101140,usr_1760,336.32,Credit Card,Electronics,37.3,0.09,False
tx_syn_101141,usr_8830,1254.45,UPI,Apparel,53.0,0.08,False
tx_syn_101142,usr_8350,300.77,Debit Card,Electronics,36.7,0.1,False
tx_syn_101143,usr_7991,3298.5,Debit Card,Home & Kitchen,38.5,0.15,False
tx_syn_101144,usr_7238,882.8,Credit Card,Apparel,18.0,0.11,False
tx_syn_101145,usr_7090,895.44,Debit Card,Electronics,36.4,0.13,True
tx_syn_101146,usr_4445,1206.44,Debit Card,Electronics,22.4,0.22,False
tx_syn_101147,usr_7031,1106.99,Debit Card,Apparel,30.1,0.27,False
tx_syn_101148,usr_8687,9536.55,Credit Card,Electronics,34.6,0.26,False
tx_syn_101149,usr_1899,1468.93,Debit Card,Electronics,31.6,0.29,False
tx_syn_101150,usr_5455,216.21,Cash,Apparel,28.8,0.01,False
tx_syn_101151,usr_3947,1730.54,Debit Card,Home & Kitchen,28.9,0.02,False
tx_syn_101152,usr_2719,345.89,UPI,Apparel,32.4,0.28,False
tx_syn_101153,usr_1280,106.57,Credit Card,Home & Kitchen,,0.19,False
tx_syn_101154,usr_4266,6406.89,Credit Card,Digital Goods,34.4,0.2,False
tx_syn_101155,usr_2887,2723.33,UPI,Electronics,33.7,0.02,False
tx_syn_101156,usr_4266,7101.48,Cash,Home & Kitchen,45.1,0.09,False
tx_syn_101157,usr_1666,1219.74,UPI,Home & Kitchen,18.0,0.22,False
tx_syn_101158,usr_5188,1417.71,UPI,Apparel,36.3,0.3,False
tx_syn_101159,usr_1671,381.79,Cash,Digital Goods,34.8,0.32,False
tx_syn_101160,usr_2969,560.42,Credit Card,Electronics,33.1,0.18,False
tx_syn_101161,usr_5156,3332.4,UPI,Electronics,28.2,0.19,False
tx_syn_101162,usr_7777,842.62,Credit Card,Home & Kitchen,32.9,0.29,False
tx_syn_101163,usr_4122,3206.11,Credit Card,Apparel,20.3,0.19,False
tx_syn_101164,usr_8570,2272.06,UPI,Electronics,36.0,0.18,False
tx_syn_101165,usr_8956,401.01,Cash,Electronics,37.5,0.32,False
tx_syn_101166,usr_6124,1324.67,Credit Card,Home & Kitchen,28.2,0.28,False
tx_syn_101167,usr_6585,2086.35,Credit Card,Home & Kitchen,50.7,0.32,False
tx_syn_101168,usr_5699,532.27,Credit Card,Apparel,33.2,0.08,True
tx_syn_101169,usr_5777,3246.83,Credit Card,Digital Goods,34.6,0.18,True
tx_syn_101170,usr_4900,1466.74,UPI,Electronics,45.6,0.29,False
tx_syn_101171,usr_7677,375.1,UPI,Electronics,52.4,0.04,False
tx_syn_101172,usr_6524,1624.34,Credit Card,Home & Kitchen,24.7,0.28,False
tx_syn_101173,usr_7981,14735.9,Debit Card,Home & Kitchen,29.3,0.06,False
tx_syn_101174,usr_8680,343.64,UPI,Electronics,33.3,0.28,False
tx_syn_101175,usr_7788,3104.5,Credit Card,Electronics,27.9,0.21,False
tx_syn_101176,usr_7376,468.18,Debit Card,Home & Kitchen,41.4,0.07,False
tx_syn_101177,usr_1523,2795.08,UPI,Digital Goods,26.9,0.17,False
tx_syn_101178,usr_3393,2437.58,UPI,Apparel,45.0,0.24,False
tx_syn_101179,usr_4117,693.27,UPI,Electronics,39.5,0.22,False
tx_syn_101180,usr_3593,759.67,Credit Card,Digital Goods,44.1,0.15,False
tx_syn_101181,usr_2968,2880.91,UPI,Digital Goods,27.0,0.31,False
tx_syn_101182,usr_6197,1163.96,Credit Card,Apparel,30.9,0.18,False
tx_syn_101183,usr_2753,2412.26,Credit Card,Home & Kitchen,41.8,0.18,False
tx_syn_101184,usr_6932,338.27,Credit Card,Home & Kitchen,40.3,0.02,False
tx_syn_101185,usr_8240,3495.77,UPI,Digital Goods,31.8,0.32,True
tx_syn_101186,usr_7937,2283.67,UPI,Home & Kitchen,33.0,0.06,False
tx_syn_101187,usr_3296,4324.17,Debit Card,Apparel,30.5,0.18,False
tx_syn_101188,usr_7190,305.59,Cash,Apparel,32.7,0.28,False
tx_syn_101189,usr_6240,1668.16,Debit Card,Apparel,26.0,0.08,False
tx_syn_101190,usr_3261,1695.37,Credit Card,Apparel,,0.18,False
tx_syn_101191,usr_3286,835.02,UPI,Home & Kitchen,42.7,0.08,False
tx_syn_101192,usr_6175,1154.03,UPI,Digital Goods,32.5,0.27,False
tx_syn_101193,usr_7493,119.7,UPI,Apparel,44.0,0.2,False
tx_syn_101194,usr_5202,2515.77,UPI,Apparel,39.3,0.3,False
tx_syn_101195,usr_3878,1484.61,Credit Card,Apparel,36.9,0.31,True
tx_syn_101196,usr_5143,157.06,UPI,Home & Kitchen,28.2,0.23,False
tx_syn_101197,usr_4644,2105.24,UPI,Apparel,23.9,0.25,False
tx_syn_101198,usr_5432,1181.89,Cash,Electronics,30.3,0.19,False
tx_syn_101199,usr_6145,113.12,UPI,Apparel,47.2,0.13,False
tx_syn_101200,usr_7947,6338.42,UPI,Electronics,41.8,0.23,False
tx_syn_101201,usr_6376,5410.64,UPI,Electronics,29.5,0.32,False
tx_syn_101202,usr_3055,1344.72,Credit Card,Home & Kitchen,30.4,0.15,False
tx_syn_101203,usr_5720,227.04,Credit Card,Electronics,26.3,0.11,False
tx_syn_101204,usr_6986,2578.91,UPI,Electronics,21.0,0.14,False
tx_syn_101205,usr_2276,1268.85,Credit Card,Electronics,35.1,0.15,False
tx_syn_101206,usr_6811,698.32,Debit Card,Electronics,48.9,0.03,False
tx_syn_101207,usr_3766,1267.03,Debit Card,Home & Kitchen,49.0,0.17,False
tx_syn_101208,usr_1302,1380.33,Cash,Apparel,39.4,0.17,False
tx_syn_101209,usr_1638,1538.89,Debit Card,Digital Goods,29.1,0.21,False
tx_syn_101210,usr_1055,1097.61,Credit Card,Apparel,21.9,0.13,False
tx_syn_101211,usr_5821,1725.41,UPI,Electronics,43.1,0.21,False
tx_syn_101212,usr_1525,4568.07,UPI,Electronics,38.0,0.31,False
tx_syn_101213,usr_5569,859.71,UPI,Home & Kitchen,31.5,0.33,False
tx_syn_101214,usr_5123,2378.47,Credit Card,Apparel,30.1,0.2,False
tx_syn_101215,usr_3125,4097.47,Debit Card,Digital Goods,39.3,0.01,True
tx_syn_101216,usr_4287,1145.78,Credit Card,Apparel,27.2,0.34,False
tx_syn_101217,usr_8553,1104.82,UPI,Apparel,36.2,0.25,False
tx_syn_101218,usr_1364,1708.88,Credit Card,Home & Kitchen,23.8,0.12,False
tx_syn_101219,usr_7809,1661.06,Cash,Digital Goods,53.1,0.05,False
tx_syn_101220,usr_5621,3007.29,Credit Card,Apparel,28.4,0.05,False
tx_syn_101221,usr_7842,1214.94,Debit Card,Electronics,,0.06,False
tx_syn_101222,usr_6431,10044.83,Debit Card,Apparel,24.0,0.02,False
tx_syn_101223,usr_5978,160.36,Cash,Apparel,32.8,0.32,False
tx_syn_101224,usr_6126,55.71,Debit Card,Digital Goods,41.7,0.19,False
tx_syn_101225,usr_6122,1889.96,Debit Card,Apparel,,0.24,False
tx_syn_101226,usr_2646,687.99,UPI,Electronics,40.7,0.29,True
tx_syn_101227,usr_1918,544.89,UPI,Digital Goods,33.0,0.28,False
tx_syn_101228,usr_3797,722.88,Credit Card,Home & Kitchen,28.5,0.31,False
tx_syn_101229,usr_7506,582.4,UPI,Electronics,25.0,0.34,False
tx_syn_101230,usr_6870,106.29,Cash,Digital Goods,47.0,0.15,False
tx_syn_101231,usr_2531,6456.22,UPI,Electronics,35.1,0.33,False
tx_syn_101232,usr_4345,498.95,Debit Card,Apparel,36.7,0.25,False
tx_syn_101233,usr_8673,2433.87,UPI,Digital Goods,,0.02,False
tx_syn_101234,usr_7949,2638.39,UPI,Apparel,39.2,0.24,False
tx_syn_101235,usr_7882,4817.67,Cash,Electronics,33.1,0.24,False
tx_syn_101236,usr_2906,105.85,UPI,Apparel,40.5,0.32,False
tx_syn_101237,usr_4086,3750.98,UPI,Home & Kitchen,28.9,0.13,False
tx_syn_101238,usr_6311,1398.45,UPI,Electronics,21.0,0.2,False
tx_syn_101239,usr_6750,1852.07,Credit Card,Apparel,46.2,0.0,False
tx_syn_101240,usr_5580,1911.46,UPI,Home & Kitchen,29.6,0.12,False
tx_syn_101241,usr_3075,3134.62,Credit Card,Electronics,31.6,0.02,True
tx_syn_101242,usr_1713,780.04,Credit Card,Home & Kitchen,32.4,0.18,True
tx_syn_101243,usr_2062,2427.26,Debit Card,Digital Goods,,0.29,True
tx_syn_101244,usr_2976,1403.6,Debit Card,Apparel,43.6,0.07,False
tx_syn_101245,usr_2296,2888.5,Credit Card,Apparel,37.4,0.18,False
tx_syn_101246,usr_6350,8440.38,UPI,Electronics,31.6,0.07,False
tx_syn_101247,usr_7229,453.12,Debit Card,Apparel,23.4,0.04,False
tx_syn_101248,usr_8641,9464.73,UPI,Digital Goods,36.8,0.18,False
tx_syn_101249,usr_1125,219.39,Credit Card,Electronics,,0.03,False
tx_syn_101250,usr_7955,54.18,UPI,Apparel,36.2,0.21,False
tx_syn_101251,usr_5632,131.3,Debit Card,Apparel,,0.01,False
tx_syn_101252,usr_7288,802.8,Credit Card,Apparel,34.7,0.04,False
tx_syn_101253,usr_4596,1853.85,UPI,Electronics,44.5,0.19,False
tx_syn_101254,usr_4283,178.75,Credit Card,Home & Kitchen,23.8,0.21,False
tx_syn_101255,usr_7168,60.23,Credit Card,Electronics,51.5,0.01,False
tx_syn_101256,usr_2603,5028.92,UPI,Home & Kitchen,43.5,0.2,False
tx_syn_101257,usr_8561,3156.01,Credit Card,Apparel,38.2,0.29,False
tx_syn_101258,usr_1066,3031.59,Debit Card,Apparel,29.1,0.25,False
tx_syn_101259,usr_1232,3934.09,Cash,Electronics,27.7,0.05,False
tx_syn_101260,usr_3156,2217.36,Credit Card,Home & Kitchen,33.6,0.21,False
tx_syn_101261,usr_2169,248.48,UPI,Electronics,44.4,0.24,False
tx_syn_101262,usr_3158,966.79,UPI,Electronics,23.0,0.01,False
tx_syn_101263,usr_7371,2361.7,Debit Card,Apparel,34.3,0.3,False
tx_syn_101264,usr_5206,642.14,Debit Card,Home & Kitchen,40.4,0.32,False
tx_syn_101265,usr_2493,2143.13,UPI,Electronics,42.1,0.3,False
tx_syn_101266,usr_7177,94.65,UPI,Electronics,40.4,0.29,False
tx_syn_101267,usr_5718,707.87,Debit Card,Home & Kitchen,22.2,0.26,False
tx_syn_101268,usr_8943,1483.84,UPI,Home & Kitchen,43.8,0.22,False
tx_syn_101269,usr_5007,1849.85,UPI,Electronics,34.8,0.24,False
tx_syn_101270,usr_8536,1598.86,UPI,Apparel,25.0,0.28,False
tx_syn_101271,usr_7891,2203.74,UPI,Apparel,34.0,0.23,False
tx_syn_101272,usr_7738,60.99,Credit Card,Apparel,18.0,0.11,False
tx_syn_101273,usr_8721,241.53,Debit Card,Digital Goods,39.1,0.13,True
tx_syn_101274,usr_3472,3707.84,UPI,Electronics,33.1,0.31,False
tx_syn_101275,usr_3660,2110.84,UPI,Home & Kitchen,23.4,0.01,False
tx_syn_101276,usr_6637,265.7,UPI,Apparel,31.7,0.24,False
tx_syn_101277,usr_3739,3372.14,Credit Card,Apparel,28.2,0.33,False
tx_syn_101278,usr_6401,549.28,UPI,Home & Kitchen,28.7,0.25,False
tx_syn_101279,usr_8487,1221.05,Credit Card,Digital Goods,18.0,0.35,False
tx_syn_101280,usr_2761,332.39,Credit Card,Electronics,20.0,0.24,False
tx_syn_101281,usr_4514,2278.86,UPI,Electronics,32.2,0.01,False
tx_syn_101282,usr_2975,2028.52,UPI,Electronics,30.8,0.29,False
tx_syn_101283,usr_3362,476.84,UPI,Digital Goods,42.5,0.1,False
tx_syn_101284,usr_1876,3633.27,Credit Card,Home & Kitchen,28.8,0.16,False
tx_syn_101285,usr_7085,973.41,Debit Card,Apparel,29.7,0.11,False
tx_syn_101286,usr_4812,672.87,UPI,Electronics,30.1,0.09,False
tx_syn_101287,usr_4448,347.47,Cash,Digital Goods,32.5,0.15,False
tx_syn_101288,usr_2312,607.06,UPI,Home & Kitchen,,0.13,False
tx_syn_101289,usr_2460,90.09,Debit Card,Home & Kitchen,30.7,0.22,False
tx_syn_101290,usr_3709,1625.52,Credit Card,Electronics,39.1,0.28,False
tx_syn_101291,usr_3324,3373.92,Credit Card,Electronics,53.8,0.1,False
tx_syn_101292,usr_2733,1483.24,Credit Card,Apparel,27.2,0.07,False
tx_syn_101293,usr_2605,495.56,Credit Card,Home & Kitchen,37.5,0.23,False
tx_syn_101294,usr_6622,111.65,Debit Card,Electronics,34.5,0.23,False
tx_syn_101295,usr_7767,484.88,Debit Card,Apparel,43.1,0.32,False
tx_syn_101296,usr_3563,1018.51,Credit Card,Electronics,35.9,0.01,False
tx_syn_101297,usr_4421,2615.9,UPI,Home & Kitchen,28.0,0.3,False
tx_syn_101298,usr_7986,424.51,UPI,Apparel,24.3,0.18,False
tx_syn_101299,usr_4517,2340.0,Debit Card,Electronics,39.4,0.22,False
tx_syn_101300,usr_8997,3680.43,Credit Card,Apparel,25.0,0.03,False
tx_syn_101301,usr_3397,1139.07,Credit Card,Apparel,,0.15,False
tx_syn_101302,usr_6726,3151.01,Credit Card,Electronics,38.9,0.08,False
tx_syn_101303,usr_4735,1506.04,Debit Card,Home & Kitchen,34.9,0.09,False
tx_syn_101304,usr_3870,1874.48,Credit Card,Electronics,23.0,0.18,False
tx_syn_101305,usr_2160,1394.84,Debit Card,Electronics,39.9,0.28,False
tx_syn_101306,usr_5854,1169.74,Debit Card,Electronics,47.9,0.26,False
tx_syn_101307,usr_8042,531.37,UPI,Electronics,,0.21,False
tx_syn_101308,usr_1242,700.25,UPI,Electronics,27.9,0.19,False
tx_syn_101309,usr_3590,666.41,Debit Card,Electronics,33.4,0.15,False
tx_syn_101310,usr_2063,1541.27,UPI,Apparel,38.2,0.34,False
tx_syn_101311,usr_5324,280.01,Cash,Electronics,29.7,0.2,False
tx_syn_101312,usr_3595,4525.53,UPI,Home & Kitchen,41.8,0.09,False
tx_syn_101313,usr_1919,2345.55,UPI,Electronics,50.4,0.08,False
tx_syn_101314,usr_6342,973.83,Cash,Electronics,37.0,0.21,False
tx_syn_101315,usr_1005,360.89,Credit Card,Electronics,31.4,0.18,False
tx_syn_101316,usr_8489,3896.61,UPI,Digital Goods,37.9,0.0,False
tx_syn_101317,usr_1467,3174.82,Debit Card,Apparel,44.2,0.29,False
tx_syn_101318,usr_6851,2352.44,Credit Card,Home & Kitchen,35.6,0.25,True
tx_syn_101319,usr_5170,620.3,Credit Card,Electronics,38.3,0.23,False
tx_syn_101320,usr_1003,976.84,UPI,Home & Kitchen,40.2,0.02,False
tx_syn_101321,usr_6966,245.15,Debit Card,Electronics,26.8,0.13,False
tx_syn_101322,usr_1645,427.16,Debit Card,Electronics,38.1,0.33,False
tx_syn_101323,usr_1117,2800.28,UPI,Apparel,22.8,0.3,False
tx_syn_101324,usr_3928,2309.72,Debit Card,Apparel,28.6,0.1,False
tx_syn_101325,usr_6725,1670.25,Debit Card,Digital Goods,43.9,0.05,False
tx_syn_101326,usr_3551,4119.33,Credit Card,Electronics,41.6,0.16,False
tx_syn_101327,usr_7117,1625.56,Credit Card,Digital Goods,31.9,0.12,False
tx_syn_101328,usr_6042,1182.51,UPI,Apparel,48.7,0.24,False
tx_syn_101329,usr_7717,798.94,UPI,Apparel,23.1,0.34,False
tx_syn_101330,usr_6560,5127.65,Debit Card,Electronics,32.5,0.13,False
tx_syn_101331,usr_5289,205.41,Debit Card,Electronics,36.5,0.02,False
tx_syn_101332,usr_1846,4859.63,Credit Card,Digital Goods,18.0,0.31,False
tx_syn_101333,usr_3762,3205.07,Credit Card,Apparel,32.9,0.01,False
tx_syn_101334,usr_6511,300.53,UPI,Home & Kitchen,24.6,0.33,False
tx_syn_101335,usr_8193,1548.27,UPI,Digital Goods,24.8,0.23,False
tx_syn_101336,usr_6554,3675.22,Credit Card,Electronics,31.9,0.33,False
tx_syn_101337,usr_7316,1576.74,UPI,Apparel,18.7,0.07,False
tx_syn_101338,usr_8467,4329.15,Credit Card,Home & Kitchen,27.3,0.01,False
tx_syn_101339,usr_6764,5205.96,UPI,Electronics,18.9,0.17,False
tx_syn_101340,usr_7469,1037.92,Debit Card,Electronics,35.3,0.16,False
tx_syn_101341,usr_6529,902.68,UPI,Apparel,35.1,0.12,False
tx_syn_101342,usr_2141,5007.03,Credit Card,Apparel,31.2,0.34,False
tx_syn_101343,usr_7979,2073.85,Credit Card,Home & Kitchen,42.7,0.29,False
tx_syn_101344,usr_2810,271.98,UPI,Electronics,31.7,0.23,False
tx_syn_101345,usr_1723,127.78,UPI,Digital Goods,34.0,0.06,False
tx_syn_101346,usr_1224,1546.8,UPI,Electronics,26.5,0.26,False
tx_syn_101347,usr_5627,4841.07,Debit Card,Apparel,,0.25,False
tx_syn_101348,usr_5208,3397.09,UPI,Apparel,33.0,0.15,False
tx_syn_101349,usr_7283,2077.78,Debit Card,Electronics,,0.32,False
tx_syn_101350,usr_5654,319.63,Cash,Electronics,48.7,0.06,False
tx_syn_101351,usr_3048,578.01,Debit Card,Home & Kitchen,39.9,0.09,False
tx_syn_101352,usr_7233,3800.37,UPI,Digital Goods,30.7,0.02,False
tx_syn_101353,usr_5749,413.38,Cash,Electronics,35.4,0.28,False
tx_syn_101354,usr_5415,637.41,UPI,Apparel,41.9,0.22,False
tx_syn_101355,usr_2573,299.85,Credit Card,Apparel,38.6,0.11,False
tx_syn_101356,usr_2828,2079.22,Debit Card,Electronics,48.4,0.06,False
tx_syn_101357,usr_2917,5237.76,Credit Card,Home & Kitchen,27.5,0.01,False
tx_syn_101358,usr_5234,613.94,Credit Card,Home & Kitchen,42.5,0.06,False
tx_syn_101359,usr_8678,1211.24,UPI,Electronics,,0.16,False
tx_syn_101360,usr_7988,1860.89,UPI,Digital Goods,35.8,0.09,False
tx_syn_101361,usr_3026,13614.04,Credit Card,Electronics,,0.09,False
tx_syn_101362,usr_7402,249.29,UPI,Home & Kitchen,33.0,0.31,False
tx_syn_101363,usr_4744,1292.53,Cash,Apparel,36.0,0.18,False
tx_syn_101364,usr_1901,925.39,Cash,Apparel,39.2,0.26,False
tx_syn_101365,usr_5785,3665.43,Debit Card,Apparel,34.7,0.01,False
tx_syn_101366,usr_3039,1213.16,Credit Card,Electronics,18.0,0.13,False
tx_syn_101367,usr_1009,261.74,Credit Card,Home & Kitchen,33.5,0.17,False
tx_syn_101368,usr_1260,1861.31,Cash,Home & Kitchen,46.7,0.07,False
tx_syn_101369,usr_7038,2701.54,Debit Card,Electronics,33.5,0.04,False
tx_syn_101370,usr_2673,55.19,Credit Card,Home & Kitchen,46.9,0.3,False
tx_syn_101371,usr_3219,3575.64,UPI,Electronics,,0.33,False
tx_syn_101372,usr_8041,420.48,UPI,Home & Kitchen,20.8,0.03,False
tx_syn_101373,usr_3060,1495.61,Credit Card,Electronics,30.5,0.12,False
